,osurl,ht_link,ht_matched,htid_count,year,title,subject_no
167,"https://explorer-api.opensyllabus.org/v1/works/55834574850633.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0701113790.json,True,1,['1968'],['On Aristotle and Greek tragedy'],0
168,"https://explorer-api.opensyllabus.org/v1/works/7507602833494.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1440699755.json,False,0,0,,0
169,"https://explorer-api.opensyllabus.org/v1/works/52785148070479.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1474257178.json,False,0,0,,0
170,"https://explorer-api.opensyllabus.org/v1/works/38336878085903.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780520074019.json,False,0,0,,0
171,"https://explorer-api.opensyllabus.org/v1/works/7876970527987.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780415061346.json,True,2,['1992'],['The uses of Greek mythology'],0
172,"https://explorer-api.opensyllabus.org/v1/works/33457795238507.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801841089.json,False,0,0,,0
173,"https://explorer-api.opensyllabus.org/v1/works/46265387714624.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0805410597.json,False,0,0,,0
174,"https://explorer-api.opensyllabus.org/v1/works/35381940585277.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0192880039.json,False,0,0,,0
175,"https://explorer-api.opensyllabus.org/v1/works/7997229273013.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780511586170.json,False,0,0,,0
176,"https://explorer-api.opensyllabus.org/v1/works/7507602833456.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780852291634.json,True,24,['1955'],['Works'],0
177,"https://explorer-api.opensyllabus.org/v1/works/7748121259550.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0548051437.json,False,0,0,,0
178,"https://explorer-api.opensyllabus.org/v1/works/47966194762574.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801836923.json,False,0,0,,0
179,"https://explorer-api.opensyllabus.org/v1/works/50783693309901.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0226979210.json,True,1,['1996'],['Playing the other : gender and society in classical Greek literature'],0
180,"https://explorer-api.opensyllabus.org/v1/works/54382875904275.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780500202449.json,True,1,['1989'],['Athenian red figure vases : the classical period : a handbook'],0
181,"https://explorer-api.opensyllabus.org/v1/works/7722351708719.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781138130081.json,False,0,0,,0
182,"https://explorer-api.opensyllabus.org/v1/works/8169027963587.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1139540726.json,False,0,0,,0
183,"https://explorer-api.opensyllabus.org/v1/works/26946624815135.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0865162611.json,False,0,0,,0
184,"https://explorer-api.opensyllabus.org/v1/works/53532472378641.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780830817511.json,False,0,0,,0
185,"https://explorer-api.opensyllabus.org/v1/works/48653389530921.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801846380.json,True,1,['1993'],['Latin literature : a history'],0
186,"https://explorer-api.opensyllabus.org/v1/works/49804440766785.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801009499.json,True,1,['1988'],['Linguistics for students of New Testament Greek : a survey of basic concepts and applications'],0
187,"https://explorer-api.opensyllabus.org/v1/works/35072702941801.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780310232117.json,True,1,['1999'],['Basics of biblical Greek : grammar'],0
188,"https://explorer-api.opensyllabus.org/v1/works/43980465113674.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780310232117.json,True,1,['1999'],['Basics of biblical Greek : grammar'],0
189,"https://explorer-api.opensyllabus.org/v1/works/7602092371324.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198146025.json,False,0,0,,0
190,"https://explorer-api.opensyllabus.org/v1/works/58188216928169.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198140169.json,True,2,['1980'],['Homer on life and death'],0
191,"https://explorer-api.opensyllabus.org/v1/works/63032940072336.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/052137524X.json,False,0,0,,0
192,"https://explorer-api.opensyllabus.org/v1/works/8890582811942.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780415062992.json,False,0,0,,0
193,"https://explorer-api.opensyllabus.org/v1/works/49323404427864.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780310542100.json,False,0,0,,0
194,"https://explorer-api.opensyllabus.org/v1/works/35991825942684.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198604564.json,False,0,0,,0
195,"https://explorer-api.opensyllabus.org/v1/works/7799661113491.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1340516403.json,False,0,0,,0
196,"https://explorer-api.opensyllabus.org/v1/works/8881992623285.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780876616437.json,False,0,0,,0
197,"https://explorer-api.opensyllabus.org/v1/works/48739288877471.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/080184200X.json,True,1,['1992'],['The Roman family'],0
198,"https://explorer-api.opensyllabus.org/v1/works/7584912748477.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780674992917.json,True,2,['1990'],['Politics'],0
199,"https://explorer-api.opensyllabus.org/v1/works/8452496143078.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780766182097.json,False,0,0,,0
200,"https://explorer-api.opensyllabus.org/v1/works/55843164783531.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780080246024.json,False,0,0,,0
201,"https://explorer-api.opensyllabus.org/v1/works/60816736935781.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801423550.json,True,1,['1991'],['Three comedies'],0
202,"https://explorer-api.opensyllabus.org/v1/works/7894150059305.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0521648572.json,True,1,['2000'],['Greek theatre performance : an introduction'],0
203,"https://explorer-api.opensyllabus.org/v1/works/50663434226808.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780677163703.json,False,0,0,,0
204,"https://explorer-api.opensyllabus.org/v1/works/51032801411822.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780520043039.json,False,0,0,,0
205,"https://explorer-api.opensyllabus.org/v1/works/52278341928242.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780416761702.json,True,1,['1972'],['Greek painted pottery'],0
206,"https://explorer-api.opensyllabus.org/v1/works/7980049744886.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/041501025X.json,True,1,['1990'],"['Euripides, women, and sexuality']",0
207,"https://explorer-api.opensyllabus.org/v1/works/46093589023471.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0802804861.json,True,1,['1990'],['Building your New Testament Greek vocabulary'],0
208,"https://explorer-api.opensyllabus.org/v1/works/53635551595519.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780315104334.json,False,0,0,,0
209,"https://explorer-api.opensyllabus.org/v1/works/7507602833433.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/070831113X.json,True,1,['1991'],['Philoctetes'],0
210,"https://explorer-api.opensyllabus.org/v1/works/51651276703518.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198152590.json,False,0,0,,0
211,"https://explorer-api.opensyllabus.org/v1/works/7507602833425.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0195373375.json,True,1,['2009'],['Persians and other plays'],0
212,"https://explorer-api.opensyllabus.org/v1/works/7696581902898.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0415003466.json,False,0,0,,0
213,"https://explorer-api.opensyllabus.org/v1/works/35442070128969.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0415003466.json,False,0,0,,0
214,"https://explorer-api.opensyllabus.org/v1/works/56410100466225.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521202770.json,False,0,0,,0
215,"https://explorer-api.opensyllabus.org/v1/works/52596169507272.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198148104.json,True,1,['1973'],['Roman Ostia'],0
216,"https://explorer-api.opensyllabus.org/v1/works/45707041967079.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801418232.json,False,0,0,,0
217,"https://explorer-api.opensyllabus.org/v1/works/56882546870696.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0521245524.json,False,0,0,,0
218,"https://explorer-api.opensyllabus.org/v1/works/54692113550406.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9783519074014.json,True,1,['1973'],['Textual criticism and editorial technique applicable to Greek and Latin texts'],0
219,"https://explorer-api.opensyllabus.org/v1/works/8211977978279.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780500276051.json,False,0,0,,0
220,"https://explorer-api.opensyllabus.org/v1/works/7507602833431.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521655644.json,False,0,0,,0
221,"https://explorer-api.opensyllabus.org/v1/works/9079561373075.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1134104871.json,False,0,0,,0
222,"https://explorer-api.opensyllabus.org/v1/works/51694226377300.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780195067231.json,False,0,0,,0
223,"https://explorer-api.opensyllabus.org/v1/works/52836687677246.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780226039329.json,False,0,0,,0
224,"https://explorer-api.opensyllabus.org/v1/works/62594853411109.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801024948.json,False,0,0,,0
225,"https://explorer-api.opensyllabus.org/v1/works/64733747108293.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801024948.json,False,0,0,,0
226,"https://explorer-api.opensyllabus.org/v1/works/7894150398859.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781280057656.json,False,0,0,,0
227,"https://explorer-api.opensyllabus.org/v1/works/7988639178841.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780582031913.json,True,2,['1997'],['Greek : a history of the language and its speakers'],0
228,"https://explorer-api.opensyllabus.org/v1/works/44006234917815.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780195072976.json,False,0,0,,0
229,"https://explorer-api.opensyllabus.org/v1/works/50483045599830.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198149182.json,True,1,['1991'],"['Marriage, divorce, and children in ancient Rome']",0
230,"https://explorer-api.opensyllabus.org/v1/works/33741263077830.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0199232512.json,False,0,0,,0
231,"https://explorer-api.opensyllabus.org/v1/works/73830487824311.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780061997228.json,False,0,0,,0
232,"https://explorer-api.opensyllabus.org/v1/works/36953898616709.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780300100846.json,False,0,0,,0
233,"https://explorer-api.opensyllabus.org/v1/works/8074539026137.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0582021901.json,True,2,['1990'],['Discourse and the translator'],0
234,"https://explorer-api.opensyllabus.org/v1/works/41686952576669.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198148909.json,False,0,0,,0
235,"https://explorer-api.opensyllabus.org/v1/works/46548855555602.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781317800231.json,False,0,0,,0
236,"https://explorer-api.opensyllabus.org/v1/works/32890859553073.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0195215524.json,False,0,0,,0
237,"https://explorer-api.opensyllabus.org/v1/works/7988639699494.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0226816265.json,True,3,['1996'],"['A manual for writers of term papers, theses, and dissertations']",0
238,"https://explorer-api.opensyllabus.org/v1/works/8967892218084.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0140444130.json,False,0,0,,0
239,"https://explorer-api.opensyllabus.org/v1/works/34952443856685.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801829984.json,True,2,['1983'],['Theogony ; Works and days ; Shield'],0
240,"https://explorer-api.opensyllabus.org/v1/works/8890582762232.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801829984.json,True,2,['1983'],['Theogony ; Works and days ; Shield'],0
241,"https://explorer-api.opensyllabus.org/v1/works/47485158424815.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801480911.json,True,1,['1993'],['Anxiety veiled : Euripides and the traffic in women'],0
242,"https://explorer-api.opensyllabus.org/v1/works/48825188221164.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521450157.json,True,6,['1998'],['Religions of Rome'],0
243,"https://explorer-api.opensyllabus.org/v1/works/8280697416562.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0192121960.json,True,1,['1975'],['After Babel : aspects of language and translation'],0
244,"https://explorer-api.opensyllabus.org/v1/works/8744553672158.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781585102358.json,False,0,0,,0
245,"https://explorer-api.opensyllabus.org/v1/works/59098749993181.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781406505276.json,False,0,0,,0
246,"https://explorer-api.opensyllabus.org/v1/works/54872502174251.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780226136134.json,True,1,['1983'],['Shorter lexicon of the Greek New Testament'],0
247,"https://explorer-api.opensyllabus.org/v1/works/41867341201735.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9788301125462.json,False,0,0,,0
248,"https://explorer-api.opensyllabus.org/v1/works/34823594837183.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1139001736.json,False,0,0,,0
249,"https://explorer-api.opensyllabus.org/v1/works/51402168600767.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521329781.json,False,0,0,,0
250,"https://explorer-api.opensyllabus.org/v1/works/42915313224178.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/052100635X.json,False,0,0,,0
251,"https://explorer-api.opensyllabus.org/v1/works/46712064312315.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780300017861.json,True,1,['1975'],['The maculate muse : obscene language in Attic comedy'],0
252,"https://explorer-api.opensyllabus.org/v1/works/43868795963664.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0665590989.json,True,1,['1888'],['An elementary Greek grammar'],0
253,"https://explorer-api.opensyllabus.org/v1/works/55070070669526.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0413657205.json,True,1,['1991'],['Greek theatre practice'],0
254,"https://explorer-api.opensyllabus.org/v1/works/62362925169630.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781840221442.json,True,1,['2004'],['Three Theban plays'],0
255,"https://explorer-api.opensyllabus.org/v1/works/7507602833483.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781414284613.json,False,0,0,,0
256,"https://explorer-api.opensyllabus.org/v1/works/7507602833432.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781414284613.json,False,0,0,,0
257,"https://explorer-api.opensyllabus.org/v1/works/47562467839091.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1469611163.json,False,0,0,,0
258,"https://explorer-api.opensyllabus.org/v1/works/49246095016398.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780500202494.json,False,0,0,,0
259,"https://explorer-api.opensyllabus.org/v1/works/35356170782316.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780199271375.json,False,0,0,,0
260,"https://explorer-api.opensyllabus.org/v1/works/55353538511324.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780582490628.json,False,0,0,,0
261,"https://explorer-api.opensyllabus.org/v1/works/34248069218504.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1585103918.json,False,0,0,,0
262,"https://explorer-api.opensyllabus.org/v1/works/52613349376151.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0226744043.json,True,1,['1982'],['Vision and stagecraft in Sophocles'],0
263,"https://explorer-api.opensyllabus.org/v1/works/8813273395212.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198147923.json,True,1,['1992'],['Sorrows of an exile : Tristia'],0
264,"https://explorer-api.opensyllabus.org/v1/works/50079318671699.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781847695628.json,False,0,0,,0
265,"https://explorer-api.opensyllabus.org/v1/works/48326972015925.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780691002217.json,False,0,0,,0
266,"https://explorer-api.opensyllabus.org/v1/works/35802847379639.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0140205705.json,True,1,['1979'],['The world of Odysseus'],0
267,"https://explorer-api.opensyllabus.org/v1/works/33595234189612.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1280453761.json,False,0,0,,0
268,"https://explorer-api.opensyllabus.org/v1/works/8014409483397.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780253206350.json,False,0,0,,0
269,"https://explorer-api.opensyllabus.org/v1/works/61538291457166.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/113816285X.json,False,0,0,,0
270,"https://explorer-api.opensyllabus.org/v1/works/37417755083035.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780199220731.json,True,1,['1994'],['Greek religion'],0
271,"https://explorer-api.opensyllabus.org/v1/works/32495722562904.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1421414201.json,False,0,0,,0
272,"https://explorer-api.opensyllabus.org/v1/works/37185826851670.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0823211576.json,True,3,['1987'],"['Greek, an intensive course']",0
273,"https://explorer-api.opensyllabus.org/v1/works/54984171325947.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0823211576.json,True,3,['1987'],"['Greek, an intensive course']",0
274,"https://explorer-api.opensyllabus.org/v1/works/46454366274752.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780192842657.json,False,0,0,,0
275,"https://explorer-api.opensyllabus.org/v1/works/7619272490332.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780415058964.json,False,0,0,,0
276,"https://explorer-api.opensyllabus.org/v1/works/45664092291596.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/051160565X.json,False,0,0,,0
277,"https://explorer-api.opensyllabus.org/v1/works/37933151158299.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198520816.json,True,1,['2004'],['Roman art'],0
278,"https://explorer-api.opensyllabus.org/v1/works/48326972015559.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780805779790.json,True,1,['1993'],['Oedipus tyrannus : tragic heroism and the limits of knowledge'],0
279,"https://explorer-api.opensyllabus.org/v1/works/8564164958717.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198143079.json,False,0,0,,0
280,"https://explorer-api.opensyllabus.org/v1/works/8057358904003.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780393952377.json,True,1,['1982'],['Thyestes'],0
281,"https://explorer-api.opensyllabus.org/v1/works/48971217109228.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1134828861.json,False,0,0,,0
282,"https://explorer-api.opensyllabus.org/v1/works/48756468744926.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780300029024.json,False,0,0,,0
283,"https://explorer-api.opensyllabus.org/v1/works/49323404429415.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780300029024.json,False,0,0,,0
284,"https://explorer-api.opensyllabus.org/v1/works/33921651703939.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0521834562.json,False,0,0,,0
285,"https://explorer-api.opensyllabus.org/v1/works/43714177140835.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0865162336.json,False,0,0,,0
286,"https://explorer-api.opensyllabus.org/v1/works/50646254355133.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780500202920.json,False,0,0,,0
287,"https://explorer-api.opensyllabus.org/v1/works/48876727829871.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780713990638.json,False,0,0,,0
288,"https://explorer-api.opensyllabus.org/v1/works/49048526522430.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0226307840.json,False,0,0,,0
289,"https://explorer-api.opensyllabus.org/v1/works/65274913018917.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780140561111.json,True,1,['1983'],['Greek architecture'],0
290,"https://explorer-api.opensyllabus.org/v1/works/51900384807602.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0415053846.json,False,0,0,,0
291,"https://explorer-api.opensyllabus.org/v1/works/61770219691746.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0343860086.json,False,0,0,,0
292,"https://explorer-api.opensyllabus.org/v1/works/54004918781237.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0139125930.json,True,1,['1988'],['A textbook of translation'],0
293,"https://explorer-api.opensyllabus.org/v1/works/56994216018834.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0139125930.json,True,1,['1988'],['A textbook of translation'],0
294,"https://explorer-api.opensyllabus.org/v1/works/34772055231148.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780534638467.json,True,1,['2007'],['A History of Roman art'],0
295,"https://explorer-api.opensyllabus.org/v1/works/49400713839089.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801823886.json,False,0,0,,0
296,"https://explorer-api.opensyllabus.org/v1/works/49392123906900.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0521273668.json,True,1,['1990'],['The art of ancient Greece : sources and documents'],0
297,"https://explorer-api.opensyllabus.org/v1/works/8529805294621.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198126652.json,True,2,['1984'],['Antigones'],0
298,"https://explorer-api.opensyllabus.org/v1/works/51582557225131.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0521030870.json,False,0,0,,0
299,"https://explorer-api.opensyllabus.org/v1/works/7894150398920.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/113491685X.json,False,0,0,,0
300,"https://explorer-api.opensyllabus.org/v1/works/61538291466609.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198642237.json,True,1,['1996'],['Greek-English lexicon. Revised supplement'],0
301,"https://explorer-api.opensyllabus.org/v1/works/56882546869638.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801421327.json,True,2,['1988'],"[""Prophesying tragedy : sign and voice in Sophocles' Theban plays""]",0
302,"https://explorer-api.opensyllabus.org/v1/works/8607114919670.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780415900966.json,False,0,0,,0
303,"https://explorer-api.opensyllabus.org/v1/works/8753143856708.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780801415913.json,True,2,['1983'],['Roman architecture'],0
304,"https://explorer-api.opensyllabus.org/v1/works/46617575031220.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780766144200.json,False,0,0,,0
305,"https://explorer-api.opensyllabus.org/v1/works/44306882628425.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781280906688.json,False,0,0,,0
306,"https://explorer-api.opensyllabus.org/v1/works/8186208177070.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780416367102.json,True,1,['1984'],['The Greek sense of theatre : tragedy reviewed'],0
307,"https://explorer-api.opensyllabus.org/v1/works/34772055230648.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1139002473.json,False,0,0,,0
308,"https://explorer-api.opensyllabus.org/v1/works/59734405155015.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1139002473.json,False,0,0,,0
309,"https://explorer-api.opensyllabus.org/v1/works/50714973832039.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781467409544.json,False,0,0,,0
310,"https://explorer-api.opensyllabus.org/v1/works/48876727830052.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780674689664.json,True,1,['1998'],['Pompeii : public and private life'],0
311,"https://explorer-api.opensyllabus.org/v1/works/51702816312161.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/019815240X.json,True,1,['1997'],['Athenian religion : a history'],0
312,"https://explorer-api.opensyllabus.org/v1/works/8297877324344.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1134820836.json,False,0,0,,0
313,"https://explorer-api.opensyllabus.org/v1/works/63264868345515.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780914004035.json,False,0,0,,0
314,"https://explorer-api.opensyllabus.org/v1/works/46351287060583.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0500400156.json,False,0,0,,0
315,"https://explorer-api.opensyllabus.org/v1/works/35536559407248.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0470794895.json,False,0,0,,0
316,"https://explorer-api.opensyllabus.org/v1/works/45853070854615.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/052146143X.json,False,0,0,,0
317,"https://explorer-api.opensyllabus.org/v1/works/45329084842777.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521327183.json,False,0,0,,0
318,"https://explorer-api.opensyllabus.org/v1/works/33612414059468.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/158510390X.json,False,0,0,,0
319,"https://explorer-api.opensyllabus.org/v1/works/8778913566405.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/1322221596.json,False,0,0,,0
320,"https://explorer-api.opensyllabus.org/v1/works/7507602833451.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198141823.json,True,1,['1971'],['Wasps'],0
321,"https://explorer-api.opensyllabus.org/v1/works/33895881902900.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521646475.json,False,0,0,,0
322,"https://explorer-api.opensyllabus.org/v1/works/49855980372717.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780807817209.json,True,2,['1987'],"[""Aristophanes' old-and-new comedy""]",0
323,"https://explorer-api.opensyllabus.org/v1/works/43602507991037.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198602774.json,False,0,0,,0
324,"https://explorer-api.opensyllabus.org/v1/works/16243566322104.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781414284064.json,False,0,0,,0
325,"https://explorer-api.opensyllabus.org/v1/works/45234595563102.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780691058900.json,False,0,0,,0
326,"https://explorer-api.opensyllabus.org/v1/works/48077863913625.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/071412219X.json,False,0,0,,0
327,"https://explorer-api.opensyllabus.org/v1/works/9028021734951.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9608437350.json,False,0,0,,0
328,"https://explorer-api.opensyllabus.org/v1/works/52682068855051.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780521428644.json,False,0,0,,0
329,"https://explorer-api.opensyllabus.org/v1/works/47854525613133.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9788875643331.json,False,0,0,,0
330,"https://explorer-api.opensyllabus.org/v1/works/51084341020549.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9788875643331.json,False,0,0,,0
331,"https://explorer-api.opensyllabus.org/v1/works/53772990547222.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0873957733.json,False,0,0,,0
332,"https://explorer-api.opensyllabus.org/v1/works/35012573399273.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9781280906947.json,False,0,0,,0
333,"https://explorer-api.opensyllabus.org/v1/works/45380624452189.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0140512357.json,False,0,0,,0
334,"https://explorer-api.opensyllabus.org/v1/works/50525995272555.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198150520.json,False,0,0,,0
335,"https://explorer-api.opensyllabus.org/v1/works/7937099734027.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198150520.json,False,0,0,,0
