,osurl,ht_link,htid
578,"https://explorer-api.opensyllabus.org/v1/works/39144331938565.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9788323005223.json,inu.30000004067017
579,"https://explorer-api.opensyllabus.org/v1/works/65249143183230.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780836968118.json,uiuc.156585
580,"https://explorer-api.opensyllabus.org/v1/works/55207509623309.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198148357.json,mdp.39015010585399
581,"https://explorer-api.opensyllabus.org/v1/works/55207509623309.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780198148357.json,mdp.39015066410633
582,"https://explorer-api.opensyllabus.org/v1/works/42356967476279.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780674788107.json,uc1.b4929461
583,"https://explorer-api.opensyllabus.org/v1/works/50113678412361.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0943575338.json,inu.30000021379791
584,"https://explorer-api.opensyllabus.org/v1/works/47880295417542.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9780292752177.json,uc1.32106014244344
585,"https://explorer-api.opensyllabus.org/v1/works/8323647128042.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0416797105.json,mdp.39076006013804
586,"https://explorer-api.opensyllabus.org/v1/works/8323647128042.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0416797105.json,uc1.32106001259263
587,"https://explorer-api.opensyllabus.org/v1/works/33277406612181.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0416797105.json,mdp.39076006013804
588,"https://explorer-api.opensyllabus.org/v1/works/33277406612181.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0416797105.json,uc1.32106001259263
589,"https://explorer-api.opensyllabus.org/v1/works/36859409336069.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/9788879490269.json,mdp.39015032835673
590,"https://explorer-api.opensyllabus.org/v1/works/45707041964889.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0801866529.json,mdp.39015050022857
591,"https://explorer-api.opensyllabus.org/v1/works/47768626267785.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0292740387.json,mdp.39015034035652
592,"https://explorer-api.opensyllabus.org/v1/works/8624294737161.json
",https://catalog.hathitrust.org/api/volumes/full/isbn/0198148992.json,uc1.32106009550408
